top,left,date,qtr,time_remaining,result,shot_type,distance_ft,lead,steph_team_score,opponent_team_score,opponent,team,season,color
63,300,18-Oct-22,1st Qtr,7:27,FALSE,2,6,TRUE,9,6,LAL,GSW,2023,red
133,389,18-Oct-22,1st Qtr,7:22,TRUE,2,17,TRUE,11,6,LAL,GSW,2023,green
326,247,18-Oct-22,1st Qtr,7:11,FALSE,3,27,TRUE,11,6,LAL,GSW,2023,red
249,89,18-Oct-22,1st Qtr,5:16,FALSE,3,25,TRUE,19,13,LAL,GSW,2023,red
282,158,18-Oct-22,1st Qtr,3:52,FALSE,3,24,TRUE,22,17,LAL,GSW,2023,red
200,142,18-Oct-22,1st Qtr,2:58,FALSE,2,18,FALSE,22,22,LAL,GSW,2023,red
41,217,18-Oct-22,2nd Qtr,6:11,FALSE,2,3,TRUE,39,33,LAL,GSW,2023,red
59,232,18-Oct-22,2nd Qtr,5:15,TRUE,2,1,TRUE,43,33,LAL,GSW,2023,green
53,252,18-Oct-22,2nd Qtr,4:30,TRUE,2,1,TRUE,46,37,LAL,GSW,2023,green
54,233,18-Oct-22,2nd Qtr,4:03,TRUE,2,1,TRUE,48,37,LAL,GSW,2023,green
103,464,18-Oct-22,2nd Qtr,2:48,FALSE,3,23,TRUE,51,39,LAL,GSW,2023,red
63,261,18-Oct-22,2nd Qtr,0:32,TRUE,2,2,TRUE,59,48,LAL,GSW,2023,green
118,471,18-Oct-22,3rd Qtr,5:27,TRUE,3,24,TRUE,84,64,LAL,GSW,2023,green
312,338,18-Oct-22,3rd Qtr,4:51,TRUE,3,28,TRUE,87,64,LAL,GSW,2023,green
367,192,18-Oct-22,3rd Qtr,3:47,FALSE,3,32,TRUE,89,64,LAL,GSW,2023,red
242,52,18-Oct-22,3rd Qtr,3:42,FALSE,3,27,TRUE,89,64,LAL,GSW,2023,red
264,111,18-Oct-22,4th Qtr,6:23,FALSE,3,25,TRUE,100,83,LAL,GSW,2023,red
151,10,18-Oct-22,4th Qtr,4:01,TRUE,3,25,TRUE,109,93,LAL,GSW,2023,green
59,233,18-Oct-22,4th Qtr,3:33,TRUE,2,1,TRUE,111,96,LAL,GSW,2023,green
304,268,18-Oct-22,4th Qtr,3:15,TRUE,3,25,TRUE,114,98,LAL,GSW,2023,green
248,398,18-Oct-22,4th Qtr,2:46,FALSE,3,25,TRUE,115,100,LAL,GSW,2023,red
274,96,21-Oct-22,1st Qtr,9:14,TRUE,3,26,FALSE,8,10,DEN,GSW,2023,green
75,284,21-Oct-22,1st Qtr,6:55,TRUE,2,5,TRUE,18,16,DEN,GSW,2023,green
283,408,21-Oct-22,1st Qtr,6:39,FALSE,3,29,FALSE,18,18,DEN,GSW,2023,red
312,233,21-Oct-22,1st Qtr,4:12,FALSE,3,26,FALSE,23,24,DEN,GSW,2023,red
257,391,21-Oct-22,2nd Qtr,5:59,FALSE,3,25,FALSE,41,55,DEN,GSW,2023,red
313,340,21-Oct-22,2nd Qtr,3:54,FALSE,3,28,FALSE,46,58,DEN,GSW,2023,red
84,289,21-Oct-22,2nd Qtr,2:17,TRUE,2,6,FALSE,48,64,DEN,GSW,2023,green
71,205,21-Oct-22,2nd Qtr,1:44,TRUE,2,4,FALSE,50,66,DEN,GSW,2023,green
147,270,21-Oct-22,3rd Qtr,9:46,FALSE,2,10,FALSE,57,75,DEN,GSW,2023,red
151,253,21-Oct-22,3rd Qtr,9:43,FALSE,2,10,FALSE,57,75,DEN,GSW,2023,red
268,95,21-Oct-22,3rd Qtr,9:21,FALSE,3,26,FALSE,57,77,DEN,GSW,2023,red
90,272,21-Oct-22,3rd Qtr,4:36,TRUE,2,5,FALSE,79,86,DEN,GSW,2023,green
143,322,21-Oct-22,3rd Qtr,2:42,FALSE,2,12,FALSE,81,91,DEN,GSW,2023,red
309,332,21-Oct-22,3rd Qtr,2:17,TRUE,3,27,FALSE,84,93,DEN,GSW,2023,green
72,323,21-Oct-22,4th Qtr,5:29,TRUE,2,9,FALSE,103,111,DEN,GSW,2023,green
88,283,21-Oct-22,4th Qtr,4:52,FALSE,2,6,FALSE,103,111,DEN,GSW,2023,red
54,12,21-Oct-22,4th Qtr,4:04,FALSE,3,23,FALSE,105,114,DEN,GSW,2023,red
253,68,21-Oct-22,4th Qtr,3:34,TRUE,3,26,FALSE,108,114,DEN,GSW,2023,green
225,47,21-Oct-22,4th Qtr,2:38,TRUE,3,26,FALSE,111,116,DEN,GSW,2023,green
92,202,21-Oct-22,4th Qtr,1:52,FALSE,2,5,FALSE,111,116,DEN,GSW,2023,red
384,344,21-Oct-22,4th Qtr,1:11,TRUE,3,35,FALSE,114,121,DEN,GSW,2023,green
188,397,21-Oct-22,4th Qtr,0:39,FALSE,2,21,FALSE,116,123,DEN,GSW,2023,red
213,38,23-Oct-22,1st Qtr,9:06,FALSE,3,26,TRUE,10,2,SAC,GSW,2023,red
80,226,23-Oct-22,1st Qtr,7:29,FALSE,2,3,TRUE,12,8,SAC,GSW,2023,red
233,37,23-Oct-22,1st Qtr,7:10,TRUE,3,27,TRUE,15,10,SAC,GSW,2023,green
213,187,23-Oct-22,1st Qtr,5:47,TRUE,2,17,TRUE,19,17,SAC,GSW,2023,green
82,276,23-Oct-22,1st Qtr,3:57,TRUE,2,5,TRUE,25,23,SAC,GSW,2023,green
169,374,23-Oct-22,2nd Qtr,7:15,TRUE,2,18,TRUE,58,54,SAC,GSW,2023,green
298,130,23-Oct-22,2nd Qtr,6:47,TRUE,3,27,TRUE,61,57,SAC,GSW,2023,green
314,330,23-Oct-22,2nd Qtr,6:22,TRUE,3,28,TRUE,64,57,SAC,GSW,2023,green
258,54,23-Oct-22,2nd Qtr,3:53,TRUE,3,28,TRUE,74,61,SAC,GSW,2023,green
185,15,23-Oct-22,2nd Qtr,2:50,TRUE,3,26,TRUE,79,63,SAC,GSW,2023,green
147,7,23-Oct-22,2nd Qtr,1:28,TRUE,3,25,TRUE,86,65,SAC,GSW,2023,green
59,4,23-Oct-22,2nd Qtr,0:44,FALSE,3,24,TRUE,89,69,SAC,GSW,2023,red
93,324,23-Oct-22,2nd Qtr,0:13,FALSE,2,9,TRUE,89,71,SAC,GSW,2023,red
218,38,23-Oct-22,3rd Qtr,10:48,TRUE,3,26,TRUE,92,75,SAC,GSW,2023,green
304,142,23-Oct-22,3rd Qtr,9:57,FALSE,3,27,TRUE,92,75,SAC,GSW,2023,red
208,374,23-Oct-22,3rd Qtr,9:16,TRUE,2,21,TRUE,94,75,SAC,GSW,2023,green
74,165,23-Oct-22,3rd Qtr,7:12,FALSE,2,8,TRUE,98,81,SAC,GSW,2023,red
285,436,23-Oct-22,3rd Qtr,3:03,FALSE,3,30,TRUE,109,85,SAC,GSW,2023,red
310,133,23-Oct-22,4th Qtr,4:42,FALSE,3,28,TRUE,125,113,SAC,GSW,2023,red
93,215,23-Oct-22,4th Qtr,2:33,FALSE,2,5,TRUE,126,118,SAC,GSW,2023,red
233,295,23-Oct-22,4th Qtr,1:36,FALSE,2,19,TRUE,126,120,SAC,GSW,2023,red
84,291,23-Oct-22,4th Qtr,1:10,FALSE,2,6,TRUE,126,120,SAC,GSW,2023,red
149,118,25-Oct-22,1st Qtr,9:52,TRUE,2,16,TRUE,7,4,PHO,GSW,2023,green
223,193,25-Oct-22,1st Qtr,5:57,FALSE,2,18,FALSE,12,17,PHO,GSW,2023,red
149,332,25-Oct-22,1st Qtr,4:09,FALSE,2,13,FALSE,16,23,PHO,GSW,2023,red
287,368,25-Oct-22,2nd Qtr,5:52,TRUE,3,27,FALSE,46,50,PHO,GSW,2023,green
279,377,25-Oct-22,2nd Qtr,2:29,FALSE,3,26,FALSE,55,60,PHO,GSW,2023,red
218,439,25-Oct-22,2nd Qtr,2:25,TRUE,3,26,FALSE,58,60,PHO,GSW,2023,green
308,166,25-Oct-22,2nd Qtr,1:20,TRUE,3,27,FALSE,63,65,PHO,GSW,2023,green
238,177,25-Oct-22,3rd Qtr,11:34,FALSE,2,20,FALSE,66,72,PHO,GSW,2023,red
61,237,25-Oct-22,3rd Qtr,8:57,TRUE,2,1,FALSE,74,79,PHO,GSW,2023,green
282,388,25-Oct-22,3rd Qtr,5:35,FALSE,3,27,FALSE,77,90,PHO,GSW,2023,red
97,219,25-Oct-22,4th Qtr,8:10,FALSE,2,5,FALSE,92,109,PHO,GSW,2023,red
248,448,25-Oct-22,4th Qtr,7:34,TRUE,3,29,FALSE,97,109,PHO,GSW,2023,green
333,318,25-Oct-22,4th Qtr,6:00,FALSE,3,29,FALSE,99,113,PHO,GSW,2023,red
66,245,25-Oct-22,4th Qtr,5:37,TRUE,2,1,FALSE,101,115,PHO,GSW,2023,green
171,244,25-Oct-22,4th Qtr,4:07,FALSE,2,12,FALSE,101,120,PHO,GSW,2023,red
259,453,25-Oct-22,4th Qtr,3:58,FALSE,3,30,FALSE,101,120,PHO,GSW,2023,red
367,239,25-Oct-22,4th Qtr,3:38,FALSE,3,31,FALSE,101,120,PHO,GSW,2023,red
53,240,27-Oct-22,1st Qtr,9:30,TRUE,2,0,TRUE,10,4,MIA,GSW,2023,green
69,283,27-Oct-22,1st Qtr,7:46,TRUE,2,5,TRUE,14,11,MIA,GSW,2023,green
333,135,27-Oct-22,1st Qtr,6:03,TRUE,3,30,TRUE,21,16,MIA,GSW,2023,green
325,232,27-Oct-22,1st Qtr,2:14,FALSE,3,27,TRUE,25,23,MIA,GSW,2023,red
333,328,27-Oct-22,2nd Qtr,7:35,FALSE,3,29,FALSE,41,41,MIA,GSW,2023,red
294,331,27-Oct-22,2nd Qtr,5:27,TRUE,3,26,TRUE,51,45,MIA,GSW,2023,green
80,284,27-Oct-22,2nd Qtr,2:46,TRUE,2,5,TRUE,59,50,MIA,GSW,2023,green
51,474,27-Oct-22,2nd Qtr,1:50,FALSE,3,23,TRUE,61,50,MIA,GSW,2023,red
218,449,27-Oct-22,3rd Qtr,11:48,FALSE,3,27,TRUE,63,59,MIA,GSW,2023,red
257,66,27-Oct-22,3rd Qtr,8:29,TRUE,3,27,TRUE,74,70,MIA,GSW,2023,green
338,343,27-Oct-22,3rd Qtr,5:18,TRUE,3,30,FALSE,77,77,MIA,GSW,2023,green
90,282,27-Oct-22,3rd Qtr,4:42,TRUE,2,6,TRUE,79,77,MIA,GSW,2023,green
388,231,27-Oct-22,3rd Qtr,4:20,FALSE,3,34,TRUE,79,77,MIA,GSW,2023,red
146,288,27-Oct-22,3rd Qtr,2:26,FALSE,2,11,TRUE,81,80,MIA,GSW,2023,red
126,15,27-Oct-22,3rd Qtr,1:39,TRUE,3,24,TRUE,88,82,MIA,GSW,2023,green
362,335,27-Oct-22,3rd Qtr,1:11,FALSE,3,32,TRUE,88,84,MIA,GSW,2023,red
279,126,27-Oct-22,4th Qtr,5:32,TRUE,3,25,TRUE,108,100,MIA,GSW,2023,green
116,267,27-Oct-22,4th Qtr,3:36,FALSE,2,7,TRUE,111,105,MIA,GSW,2023,red
97,309,27-Oct-22,4th Qtr,3:15,TRUE,2,8,TRUE,113,105,MIA,GSW,2023,green
30,17,27-Oct-22,4th Qtr,2:46,FALSE,3,22,TRUE,113,105,MIA,GSW,2023,red
313,248,27-Oct-22,4th Qtr,2:40,TRUE,3,26,TRUE,116,105,MIA,GSW,2023,green
236,204,27-Oct-22,4th Qtr,2:04,TRUE,2,19,TRUE,118,107,MIA,GSW,2023,green
297,177,29-Oct-22,1st Qtr,10:35,FALSE,3,25,FALSE,2,7,CHO,GSW,2023,red
344,286,29-Oct-22,1st Qtr,8:32,FALSE,3,30,FALSE,7,14,CHO,GSW,2023,red
66,227,29-Oct-22,1st Qtr,7:54,TRUE,2,2,FALSE,9,14,CHO,GSW,2023,green
277,202,29-Oct-22,1st Qtr,6:43,TRUE,2,23,FALSE,13,16,CHO,GSW,2023,green
62,244,29-Oct-22,1st Qtr,5:05,TRUE,2,1,FALSE,15,20,CHO,GSW,2023,green
80,202,29-Oct-22,1st Qtr,3:25,TRUE,2,5,FALSE,17,23,CHO,GSW,2023,green
285,343,29-Oct-22,1st Qtr,3:02,FALSE,3,25,FALSE,17,23,CHO,GSW,2023,red
310,140,29-Oct-22,2nd Qtr,5:27,FALSE,3,28,FALSE,40,45,CHO,GSW,2023,red
333,197,29-Oct-22,3rd Qtr,10:33,FALSE,3,28,FALSE,50,63,CHO,GSW,2023,red
328,208,29-Oct-22,3rd Qtr,6:53,TRUE,3,28,FALSE,60,67,CHO,GSW,2023,green
184,257,29-Oct-22,3rd Qtr,5:10,FALSE,2,13,FALSE,64,72,CHO,GSW,2023,red
212,34,29-Oct-22,3rd Qtr,4:48,TRUE,3,26,FALSE,67,72,CHO,GSW,2023,green
72,248,29-Oct-22,3rd Qtr,4:02,TRUE,2,2,FALSE,71,75,CHO,GSW,2023,green
59,258,29-Oct-22,3rd Qtr,3:21,TRUE,2,2,FALSE,74,78,CHO,GSW,2023,green
317,259,29-Oct-22,3rd Qtr,2:14,FALSE,3,26,FALSE,77,78,CHO,GSW,2023,red
331,294,29-Oct-22,4th Qtr,4:01,FALSE,3,28,FALSE,95,100,CHO,GSW,2023,red
328,184,29-Oct-22,4th Qtr,3:47,TRUE,3,28,FALSE,98,100,CHO,GSW,2023,green
190,232,29-Oct-22,4th Qtr,3:15,FALSE,2,14,FALSE,98,100,CHO,GSW,2023,red
74,245,29-Oct-22,4th Qtr,2:27,TRUE,2,2,TRUE,103,101,CHO,GSW,2023,green
248,414,29-Oct-22,4th Qtr,0:33,FALSE,3,26,TRUE,107,105,CHO,GSW,2023,red
289,111,29-Oct-22,4th Qtr,0:00,FALSE,3,27,FALSE,107,107,CHO,GSW,2023,red
366,358,29-Oct-22,1st OT,0:16,FALSE,3,33,FALSE,113,120,CHO,GSW,2023,red
342,384,30-Oct-22,1st Qtr,10:49,FALSE,3,32,TRUE,4,3,DET,GSW,2023,red
158,140,30-Oct-22,1st Qtr,7:26,TRUE,2,15,TRUE,16,9,DET,GSW,2023,green
318,249,30-Oct-22,1st Qtr,7:03,FALSE,3,27,TRUE,16,11,DET,GSW,2023,red
158,271,30-Oct-22,1st Qtr,5:49,FALSE,2,11,TRUE,19,13,DET,GSW,2023,red
319,242,30-Oct-22,1st Qtr,4:44,TRUE,3,27,TRUE,22,17,DET,GSW,2023,green
207,363,30-Oct-22,2nd Qtr,5:29,TRUE,2,20,FALSE,43,44,DET,GSW,2023,green
339,124,30-Oct-22,2nd Qtr,4:44,TRUE,3,31,FALSE,46,46,DET,GSW,2023,green
296,103,30-Oct-22,2nd Qtr,4:11,FALSE,3,28,FALSE,46,48,DET,GSW,2023,red
187,466,30-Oct-22,2nd Qtr,2:23,FALSE,3,26,FALSE,48,56,DET,GSW,2023,red
225,453,30-Oct-22,2nd Qtr,0:22,TRUE,3,27,FALSE,55,60,DET,GSW,2023,green
57,212,30-Oct-22,3rd Qtr,11:18,FALSE,2,3,FALSE,55,65,DET,GSW,2023,red
337,342,30-Oct-22,3rd Qtr,9:22,FALSE,3,30,FALSE,57,74,DET,GSW,2023,red
145,295,30-Oct-22,3rd Qtr,6:35,FALSE,2,11,FALSE,72,79,DET,GSW,2023,red
80,248,30-Oct-22,3rd Qtr,6:03,FALSE,2,3,FALSE,72,81,DET,GSW,2023,red
53,218,30-Oct-22,3rd Qtr,2:46,TRUE,2,2,FALSE,85,91,DET,GSW,2023,green
124,181,30-Oct-22,4th Qtr,8:13,TRUE,2,9,FALSE,97,105,DET,GSW,2023,green
57,254,30-Oct-22,4th Qtr,7:40,TRUE,2,1,FALSE,99,108,DET,GSW,2023,green
259,418,30-Oct-22,4th Qtr,6:28,FALSE,3,27,FALSE,99,110,DET,GSW,2023,red
86,59,30-Oct-22,4th Qtr,4:57,TRUE,2,18,FALSE,106,114,DET,GSW,2023,green
285,403,30-Oct-22,4th Qtr,3:32,TRUE,3,28,FALSE,109,120,DET,GSW,2023,green
213,19,30-Oct-22,4th Qtr,2:37,FALSE,3,27,FALSE,112,120,DET,GSW,2023,red
352,102,30-Oct-22,4th Qtr,1:55,FALSE,3,33,FALSE,112,124,DET,GSW,2023,red
342,306,30-Oct-22,4th Qtr,0:57,FALSE,3,30,FALSE,114,126,DET,GSW,2023,red
115,465,1-Nov-22,1st Qtr,10:01,TRUE,3,23,TRUE,6,3,MIA,GSW,2023,green
58,255,1-Nov-22,1st Qtr,9:38,TRUE,2,2,TRUE,8,3,MIA,GSW,2023,green
292,338,1-Nov-22,1st Qtr,4:44,TRUE,3,26,TRUE,19,11,MIA,GSW,2023,green
295,69,1-Nov-22,2nd Qtr,5:03,FALSE,3,30,FALSE,43,44,MIA,GSW,2023,red
153,458,1-Nov-22,2nd Qtr,4:47,FALSE,3,24,FALSE,43,44,MIA,GSW,2023,red
269,77,1-Nov-22,2nd Qtr,2:08,FALSE,3,27,FALSE,47,52,MIA,GSW,2023,red
113,150,1-Nov-22,3rd Qtr,10:54,TRUE,2,11,FALSE,61,61,MIA,GSW,2023,green
326,270,1-Nov-22,3rd Qtr,10:30,FALSE,3,28,FALSE,61,61,MIA,GSW,2023,red
289,426,1-Nov-22,3rd Qtr,7:08,TRUE,3,30,TRUE,77,70,MIA,GSW,2023,green
115,227,1-Nov-22,4th Qtr,6:22,FALSE,2,6,FALSE,100,102,MIA,GSW,2023,red
70,238,1-Nov-22,4th Qtr,6:20,TRUE,2,2,FALSE,102,102,MIA,GSW,2023,green
309,131,1-Nov-22,4th Qtr,5:03,TRUE,3,28,TRUE,107,104,MIA,GSW,2023,green
344,353,1-Nov-22,4th Qtr,3:43,FALSE,3,31,FALSE,107,107,MIA,GSW,2023,red
241,421,1-Nov-22,4th Qtr,1:39,FALSE,3,26,FALSE,109,112,MIA,GSW,2023,red
62,9,3-Nov-22,1st Qtr,10:37,FALSE,3,23,FALSE,2,3,ORL,GSW,2023,red
304,297,3-Nov-22,1st Qtr,8:39,FALSE,3,26,TRUE,7,6,ORL,GSW,2023,red
273,393,3-Nov-22,1st Qtr,5:48,TRUE,3,27,TRUE,23,12,ORL,GSW,2023,green
69,216,3-Nov-22,1st Qtr,5:19,FALSE,2,3,TRUE,23,15,ORL,GSW,2023,red
310,164,3-Nov-22,1st Qtr,2:10,FALSE,3,27,FALSE,25,27,ORL,GSW,2023,red
258,406,3-Nov-22,2nd Qtr,5:44,TRUE,3,26,TRUE,50,40,ORL,GSW,2023,green
68,255,3-Nov-22,2nd Qtr,4:00,TRUE,2,2,TRUE,54,44,ORL,GSW,2023,green
258,408,3-Nov-22,2nd Qtr,1:31,TRUE,3,27,TRUE,60,50,ORL,GSW,2023,green
302,143,3-Nov-22,2nd Qtr,1:10,TRUE,3,27,TRUE,63,51,ORL,GSW,2023,green
74,150,3-Nov-22,3rd Qtr,7:30,TRUE,2,9,TRUE,80,66,ORL,GSW,2023,green
89,470,3-Nov-22,3rd Qtr,6:28,TRUE,3,23,TRUE,84,70,ORL,GSW,2023,green
39,217,3-Nov-22,3rd Qtr,5:04,FALSE,2,3,TRUE,84,74,ORL,GSW,2023,red
305,238,3-Nov-22,3rd Qtr,4:20,TRUE,3,25,TRUE,90,75,ORL,GSW,2023,green
287,334,3-Nov-22,3rd Qtr,3:04,FALSE,3,25,TRUE,90,81,ORL,GSW,2023,red
64,-1,3-Nov-22,3rd Qtr,2:29,TRUE,3,24,TRUE,93,83,ORL,GSW,2023,green
308,265,3-Nov-22,3rd Qtr,1:25,FALSE,3,26,TRUE,93,85,ORL,GSW,2023,red
51,220,3-Nov-22,3rd Qtr,0:31,TRUE,2,2,TRUE,98,94,ORL,GSW,2023,green
299,209,3-Nov-22,4th Qtr,7:38,FALSE,3,25,FALSE,104,110,ORL,GSW,2023,red
221,240,3-Nov-22,4th Qtr,3:00,TRUE,2,17,TRUE,118,117,ORL,GSW,2023,green
257,269,3-Nov-22,4th Qtr,1:55,TRUE,2,21,TRUE,120,119,ORL,GSW,2023,green
283,390,3-Nov-22,4th Qtr,0:59,TRUE,3,27,FALSE,126,126,ORL,GSW,2023,green
323,268,7-Nov-22,1st Qtr,11:25,TRUE,3,27,TRUE,3,1,SAC,GSW,2023,green
73,211,7-Nov-22,1st Qtr,10:04,TRUE,2,4,TRUE,7,1,SAC,GSW,2023,green
231,155,7-Nov-22,1st Qtr,8:59,TRUE,2,20,TRUE,11,6,SAC,GSW,2023,green
90,213,7-Nov-22,1st Qtr,5:53,TRUE,2,5,TRUE,19,12,SAC,GSW,2023,green
281,92,7-Nov-22,1st Qtr,3:50,TRUE,3,27,TRUE,27,15,SAC,GSW,2023,green
326,143,7-Nov-22,2nd Qtr,6:20,TRUE,3,29,FALSE,40,48,SAC,GSW,2023,green
249,54,7-Nov-22,2nd Qtr,5:06,TRUE,3,27,FALSE,45,50,SAC,GSW,2023,green
208,114,7-Nov-22,2nd Qtr,4:11,FALSE,2,20,FALSE,47,53,SAC,GSW,2023,red
92,197,7-Nov-22,2nd Qtr,1:35,TRUE,2,6,FALSE,55,61,SAC,GSW,2023,green
298,81,7-Nov-22,2nd Qtr,0:16,FALSE,3,29,FALSE,55,67,SAC,GSW,2023,red
299,428,7-Nov-22,3rd Qtr,9:27,FALSE,3,31,FALSE,62,67,SAC,GSW,2023,red
67,296,7-Nov-22,3rd Qtr,8:59,TRUE,2,6,FALSE,64,69,SAC,GSW,2023,green
262,389,7-Nov-22,3rd Qtr,6:55,TRUE,3,26,FALSE,71,72,SAC,GSW,2023,green
85,194,7-Nov-22,3rd Qtr,5:57,TRUE,2,6,FALSE,73,76,SAC,GSW,2023,green
313,215,7-Nov-22,3rd Qtr,4:55,FALSE,3,26,FALSE,74,80,SAC,GSW,2023,red
259,92,7-Nov-22,3rd Qtr,4:14,FALSE,3,25,FALSE,74,80,SAC,GSW,2023,red
113,155,7-Nov-22,4th Qtr,8:36,TRUE,2,10,FALSE,86,95,SAC,GSW,2023,green
88,209,7-Nov-22,4th Qtr,6:34,FALSE,2,5,FALSE,90,97,SAC,GSW,2023,red
228,453,7-Nov-22,4th Qtr,5:07,TRUE,3,28,FALSE,97,100,SAC,GSW,2023,green
313,254,7-Nov-22,4th Qtr,4:33,FALSE,3,26,FALSE,97,100,SAC,GSW,2023,red
70,205,7-Nov-22,4th Qtr,4:02,TRUE,2,4,FALSE,99,102,SAC,GSW,2023,green
84,186,7-Nov-22,4th Qtr,1:53,TRUE,2,6,FALSE,107,107,SAC,GSW,2023,green
325,303,7-Nov-22,4th Qtr,1:24,TRUE,3,28,TRUE,110,107,SAC,GSW,2023,green
149,268,7-Nov-22,4th Qtr,0:54,TRUE,2,10,TRUE,112,109,SAC,GSW,2023,green
238,69,11-Nov-22,1st Qtr,11:02,TRUE,3,25,TRUE,6,2,CLE,GSW,2023,green
278,82,11-Nov-22,1st Qtr,8:14,FALSE,3,28,FALSE,8,9,CLE,GSW,2023,red
57,249,11-Nov-22,1st Qtr,7:46,TRUE,2,1,FALSE,10,12,CLE,GSW,2023,green
89,238,11-Nov-22,1st Qtr,6:06,TRUE,2,4,FALSE,14,14,CLE,GSW,2023,green
61,227,11-Nov-22,1st Qtr,5:11,TRUE,2,2,TRUE,19,16,CLE,GSW,2023,green
323,243,11-Nov-22,1st Qtr,2:13,FALSE,3,27,TRUE,21,20,CLE,GSW,2023,red
56,253,11-Nov-22,2nd Qtr,7:07,TRUE,2,1,FALSE,34,38,CLE,GSW,2023,green
298,155,11-Nov-22,2nd Qtr,5:26,FALSE,3,26,FALSE,36,38,CLE,GSW,2023,red
68,145,11-Nov-22,2nd Qtr,5:15,TRUE,2,10,FALSE,38,38,CLE,GSW,2023,green
206,147,11-Nov-22,3rd Qtr,11:36,FALSE,2,18,FALSE,48,52,CLE,GSW,2023,red
75,237,11-Nov-22,3rd Qtr,8:13,FALSE,2,2,FALSE,55,57,CLE,GSW,2023,red
72,238,11-Nov-22,3rd Qtr,5:25,TRUE,2,2,FALSE,57,66,CLE,GSW,2023,green
149,338,11-Nov-22,3rd Qtr,5:01,TRUE,2,14,FALSE,59,66,CLE,GSW,2023,green
323,252,11-Nov-22,3rd Qtr,4:00,FALSE,3,27,FALSE,62,68,CLE,GSW,2023,red
64,473,11-Nov-22,3rd Qtr,2:03,TRUE,3,23,FALSE,65,72,CLE,GSW,2023,green
303,236,11-Nov-22,3rd Qtr,1:32,TRUE,3,25,FALSE,68,74,CLE,GSW,2023,green
61,244,11-Nov-22,4th Qtr,5:05,TRUE,2,1,FALSE,87,89,CLE,GSW,2023,green
263,107,11-Nov-22,4th Qtr,4:27,TRUE,3,25,FALSE,90,95,CLE,GSW,2023,green
157,465,11-Nov-22,4th Qtr,3:16,FALSE,3,25,FALSE,92,96,CLE,GSW,2023,red
78,236,11-Nov-22,4th Qtr,2:26,FALSE,2,3,FALSE,95,98,CLE,GSW,2023,red
184,10,11-Nov-22,4th Qtr,1:18,TRUE,3,27,FALSE,98,98,CLE,GSW,2023,green
58,248,11-Nov-22,4th Qtr,0:54,TRUE,2,1,TRUE,100,98,CLE,GSW,2023,green
302,293,11-Nov-22,4th Qtr,0:35,TRUE,3,25,TRUE,103,99,CLE,GSW,2023,green
66,208,13-Nov-22,1st Qtr,8:52,TRUE,2,3,TRUE,11,8,SAC,GSW,2023,green
61,221,13-Nov-22,1st Qtr,8:30,TRUE,2,2,TRUE,13,8,SAC,GSW,2023,green
264,369,13-Nov-22,1st Qtr,7:12,FALSE,3,25,TRUE,15,14,SAC,GSW,2023,red
54,257,13-Nov-22,1st Qtr,6:51,TRUE,2,2,TRUE,17,14,SAC,GSW,2023,green
231,179,13-Nov-22,1st Qtr,4:48,TRUE,2,19,TRUE,22,16,SAC,GSW,2023,green
59,266,13-Nov-22,1st Qtr,2:59,TRUE,2,3,TRUE,29,21,SAC,GSW,2023,green
226,315,13-Nov-22,2nd Qtr,6:24,FALSE,2,19,FALSE,46,47,SAC,GSW,2023,red
164,16,13-Nov-22,2nd Qtr,3:26,FALSE,3,25,FALSE,52,56,SAC,GSW,2023,red
284,125,13-Nov-22,2nd Qtr,2:15,FALSE,3,26,FALSE,58,60,SAC,GSW,2023,red
272,123,13-Nov-22,3rd Qtr,10:49,TRUE,3,25,TRUE,65,64,SAC,GSW,2023,green
59,221,13-Nov-22,3rd Qtr,3:35,TRUE,2,2,FALSE,85,87,SAC,GSW,2023,green
169,463,13-Nov-22,4th Qtr,8:46,TRUE,3,25,FALSE,101,107,SAC,GSW,2023,green
316,178,13-Nov-22,4th Qtr,7:59,FALSE,3,27,FALSE,101,107,SAC,GSW,2023,red
262,413,13-Nov-22,4th Qtr,6:09,TRUE,3,27,FALSE,108,109,SAC,GSW,2023,green
179,61,13-Nov-22,4th Qtr,4:34,FALSE,2,22,TRUE,111,110,SAC,GSW,2023,red
68,462,13-Nov-22,4th Qtr,4:19,FALSE,3,22,TRUE,111,110,SAC,GSW,2023,red
303,293,13-Nov-22,4th Qtr,3:40,FALSE,3,26,TRUE,113,112,SAC,GSW,2023,red
67,473,14-Nov-22,1st Qtr,11:26,TRUE,3,23,TRUE,3,2,SAS,GSW,2023,green
304,101,14-Nov-22,1st Qtr,10:58,FALSE,3,29,TRUE,3,2,SAS,GSW,2023,red
178,15,14-Nov-22,1st Qtr,5:39,FALSE,3,26,TRUE,17,13,SAS,GSW,2023,red
111,308,14-Nov-22,1st Qtr,3:40,FALSE,2,9,FALSE,19,20,SAS,GSW,2023,red
192,448,14-Nov-22,2nd Qtr,5:36,FALSE,3,25,TRUE,48,37,SAS,GSW,2023,red
58,226,14-Nov-22,2nd Qtr,4:34,TRUE,2,2,TRUE,53,37,SAS,GSW,2023,green
66,252,14-Nov-22,2nd Qtr,0:56,TRUE,2,2,TRUE,58,45,SAS,GSW,2023,green
336,353,14-Nov-22,2nd Qtr,0:30,TRUE,3,31,TRUE,61,45,SAS,GSW,2023,green
